RegionID,RegionName,StateName,Date,Value
394979.0,Pierre,SD,2023-05-31,43.0
394700.0,Huron,SD,2023-05-31,68.0
395186.0,Vermillion,SD,2023-05-31,32.0
394455.0,Charleston,WV,2023-05-31,576.0
394879.0,Morgantown,WV,2023-05-31,295.0
394374.0,Beckley,WV,2023-05-31,309.0
394469.0,Clarksburg,WV,2023-05-31,214.0
394964.0,Parkersburg,WV,2023-05-31,260.0
394582.0,Fairmont,WV,2023-05-31,121.0
753879.0,Elkins,WV,2023-05-31,81.0
394598.0,Florence,AL,2023-05-31,523.0
394947.0,Ottumwa,IA,2023-05-31,87.0
394833.0,Marshalltown,IA,2023-05-31,64.0
394791.0,Lexington,NE,2023-05-31,99.0
394371.0,Beatrice,NE,2023-05-31,74.0
394653.0,Greenville,SC,2023-05-31,2326.0
394486.0,Columbia,SC,2023-05-31,2100.0
394457.0,Charleston,SC,2023-05-31,2952.0
394898.0,Myrtle Beach,SC,2023-05-31,4214.0
395109.0,Spartanburg,SC,2023-05-31,926.0
394681.0,Hilton Head Island,SC,2023-05-31,1488.0
394597.0,Florence,SC,2023-05-31,423.0
395139.0,Sumter,SC,2023-05-31,378.0
394942.0,Orangeburg,SC,2023-05-31,177.0
395085.0,Seneca,SC,2023-05-31,369.0
394655.0,Greenwood,SC,2023-05-31,272.0
394629.0,Georgetown,SC,2023-05-31,379.0
394621.0,Gaffney,SC,2023-05-31,114.0
394914.0,Newberry,SC,2023-05-31,77.0
845171.0,Union,SC,2023-05-31,30.0
394381.0,Bennettsville,SC,2023-05-31,24.0
394312.0,Albuquerque,NM,2023-05-31,1651.0
394773.0,Las Cruces,NM,2023-05-31,491.0
395066.0,Santa Fe,NM,2023-05-31,529.0
394588.0,Farmington,NM,2023-05-31,144.0
394626.0,Gallup,NM,2023-05-31,32.0
394683.0,Hobbs,NM,2023-05-31,128.0
394305.0,Alamogordo,NM,2023-05-31,183.0
394670.0,Hastings,NE,2023-05-31,73.0
395040.0,Roswell,NM,2023-05-31,191.0
394491.0,Columbus,NE,2023-05-31,102.0
394617.0,Fremont,NE,2023-05-31,69.0
394333.0,Anniston,AL,2023-05-31,402.0
394620.0,Gadsden,AL,2023-05-31,285.0
394311.0,Albertville,AL,2023-05-31,311.0
394511.0,Cullman,AL,2023-05-31,398.0
395145.0,Talladega,AL,2023-05-31,245.0
786258.0,Fort Payne,AL,2023-05-31,163.0
845163.0,Jasper,AL,2023-05-31,149.0
394571.0,Enterprise,AL,2023-05-31,149.0
395073.0,Scottsboro,AL,2023-05-31,135.0
786250.0,Alexander City,AL,2023-05-31,251.0
753911.0,Ozark,AL,2023-05-31,98.0
395083.0,Selma,AL,2023-05-31,85.0
786251.0,Atmore,AL,2023-05-31,100.0
395165.0,Troy,AL,2023-05-31,95.0
786256.0,Eufaula,AL,2023-05-31,81.0
753924.0,Urban Honolulu,HI,2023-05-31,2636.0
394680.0,Hilo,HI,2023-05-31,933.0
394731.0,Kahului,HI,2023-05-31,628.0
394736.0,Kapaa,HI,2023-05-31,232.0
394938.0,Omaha,NE,2023-05-31,1748.0
394796.0,Lincoln,NE,2023-05-31,642.0
394638.0,Grand Island,NE,2023-05-31,200.0
394737.0,Kearney,NE,2023-05-31,92.0
394919.0,Norfolk,NE,2023-05-31,152.0
395072.0,Scottsbluff,NE,2023-05-31,182.0
394920.0,North Platte,NE,2023-05-31,135.0
394603.0,Fort Dodge,IA,2023-05-31,200.0
394443.0,Carlsbad,NM,2023-05-31,182.0
394574.0,Espa-¦ola,NM,2023-05-31,95.0
394366.0,Batesville,AR,2023-05-31,361.0
394961.0,Paragould,AR,2023-05-31,154.0
394667.0,Harrison,AR,2023-05-31,469.0
394891.0,Mountain Home,AR,2023-05-31,411.0
394397.0,Blytheville,AR,2023-05-31,141.0
394560.0,El Dorado,AR,2023-05-31,103.0
753902.0,Malvern,AR,2023-05-31,82.0
786260.0,Hope,AR,2023-05-31,126.0
394435.0,Camden,AR,2023-05-31,142.0
394601.0,Forrest City,AR,2023-05-31,45.0
394818.0,Magnolia,AR,2023-05-31,68.0
394337.0,Arkadelphia,AR,2023-05-31,83.0
394676.0,Helena,AR,2023-05-31,36.0
394531.0,Des Moines,IA,2023-05-31,2065.0
394447.0,Cedar Rapids,IA,2023-05-31,861.0
394707.0,Iowa City,IA,2023-05-31,481.0
395210.0,Waterloo,IA,2023-05-31,521.0
395102.0,Sioux City,IA,2023-05-31,381.0
394325.0,Ames,IA,2023-05-31,290.0
394542.0,Dubuque,IA,2023-05-31,265.0
394605.0,Fort Madison,IA,2023-05-31,195.0
394838.0,Mason City,IA,2023-05-31,273.0
394477.0,Clinton,IA,2023-05-31,109.0
394427.0,Burlington,IA,2023-05-31,205.0
394895.0,Muscatine,IA,2023-05-31,157.0
395077.0,Searcy,AR,2023-05-31,239.0
394478.0,Clovis,NM,2023-05-31,195.0
395042.0,Russellville,AR,2023-05-31,591.0
394689.0,Hot Springs,AR,2023-05-31,617.0
395149.0,Taos,NM,2023-05-31,185.0
394774.0,Las Vegas,NM,2023-05-31,245.0
395100.0,Silver City,NM,2023-05-31,102.0
394642.0,Grants,NM,2023-05-31,25.0
394529.0,Deming,NM,2023-05-31,47.0
786263.0,Ruidoso,NM,2023-05-31,264.0
394996.0,Portales,NM,2023-05-31,67.0
394805.0,Los Alamos,NM,2023-05-31,37.0
394399.0,Boise City,ID,2023-05-31,2117.0
394480.0,Coeur d'Alene,ID,2023-05-31,1026.0
394703.0,Idaho Falls,ID,2023-05-31,474.0
