RegionID,RegionName,StateName,Date,Value
394933.0,Oil City,PA,2023-05-31,139.0
394789.0,Lewistown,PA,2023-05-31,57.0
394695.0,Huntingdon,PA,2023-05-31,101.0
394785.0,Lewisburg,PA,2023-05-31,76.0
394409.0,Bradford,PA,2023-05-31,88.0
395082.0,Selinsgrove,PA,2023-05-31,43.0
395203.0,Warren,PA,2023-05-31,74.0
394799.0,Lock Haven,PA,2023-05-31,141.0
786264.0,St. Marys,PA,2023-05-31,72.0
394856.0,Miami,FL,2023-05-31,32866.0
395148.0,Tampa,FL,2023-05-31,12735.0
394943.0,Orlando,FL,2023-05-31,8828.0
394714.0,Jacksonville,FL,2023-05-31,7242.0
753906.0,North Port,FL,2023-05-31,5897.0
394440.0,Cape Coral,FL,2023-05-31,12959.0
394766.0,Lakeland,FL,2023-05-31,3462.0
394528.0,Deltona,FL,2023-05-31,4667.0
394957.0,Palm Bay,FL,2023-05-31,3099.0
394971.0,Pensacola,FL,2023-05-31,2332.0
394995.0,Port St. Lucie,FL,2023-05-31,3456.0
395146.0,Tallahassee,FL,2023-05-31,877.0
394901.0,Naples,FL,2023-05-31,4137.0
394927.0,Ocala,FL,2023-05-31,2334.0
394622.0,Gainesville,FL,2023-05-31,1064.0
753875.0,Crestview,FL,2023-05-31,3059.0
395009.0,Punta Gorda,FL,2023-05-31,2754.0
394960.0,Panama City,FL,2023-05-31,2784.0
395079.0,Sebastian,FL,2023-05-31,1417.0
394685.0,Homosassa Springs,FL,2023-05-31,1251.0
395153.0,The Villages,FL,2023-05-31,540.0
395080.0,Sebring,FL,2023-05-31,815.0
394744.0,Key West,FL,2023-05-31,1052.0
394955.0,Palatka,FL,2023-05-31,300.0
394764.0,Lake City,FL,2023-05-31,369.0
394934.0,Okeechobee,FL,2023-05-31,193.0
394476.0,Clewiston,FL,2023-05-31,437.0
394335.0,Arcadia,FL,2023-05-31,115.0
395214.0,Wauchula,FL,2023-05-31,42.0
394347.0,Atlanta,GA,2023-05-31,18543.0
394352.0,Augusta,GA,2023-05-31,1717.0
395070.0,Savannah,GA,2023-05-31,1187.0
394488.0,Columbus,GA,2023-05-31,871.0
394813.0,Macon,GA,2023-05-31,933.0
